fight_id,fight_title,winning_fighter_name,losing_fighter_name,weight_class,method_of_victory,specific_victory_details,ending_round,ending_time,fight_url,unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,guard_passes,reversals,control_time,unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
1266,"DREAM 16","Mitsuhiro Ishida","Akiyo Nishiura",Featherweight,S-DEC,NULL,2,5:00,19f170b2f5d4e3eb,5981,1266,118,2,"Mitsuhiro Ishida ",0,7,11,4,6,0,1,0,--,5981,1266,118,2,"Mitsuhiro Ishida ",1,1,0,0,1,3,0,2,1,1,1,1
1266,"DREAM 16","Mitsuhiro Ishida","Akiyo Nishiura",Featherweight,S-DEC,NULL,2,5:00,19f170b2f5d4e3eb,5982,1266,118,2,"Akiyo Nishiura ",0,31,36,0,0,1,0,1,--,5982,1266,118,2,"Akiyo Nishiura ",8,10,0,1,0,0,2,3,1,3,5,5
1752,"UFC on FX: Alves vs Kampmann","Daniel Pineda","Mackens Semerzier",Featherweight,SUB,Armbar,1,2:05,60f53ad3f114da6e,6059,1752,164,1,"Mackens Semerzier ",0,9,12,0,0,0,0,0,0:20,6059,1752,164,1,"Mackens Semerzier ",4,7,2,2,3,3,6,9,3,3,0,0
1752,"UFC on FX: Alves vs Kampmann","Daniel Pineda","Mackens Semerzier",Featherweight,SUB,Armbar,1,2:05,60f53ad3f114da6e,6060,1752,164,1,"Daniel Pineda",1,15,22,0,0,2,1,0,0:19,6060,1752,164,1,"Daniel Pineda",11,18,2,2,1,1,10,16,3,4,1,1
3167,"UFC 171: Hendricks vs Lawler","Dennis Bermudez","Jimy Hettes",Featherweight,KO/TKO,Knee,3,2:57,639013929b61e834,6071,3167,292,1,"Dennis Bermudez",0,35,68,4,9,1,1,0,2:52,6071,3167,292,1,"Dennis Bermudez",12,38,4,6,7,7,9,25,12,22,2,4
3167,"UFC 171: Hendricks vs Lawler","Dennis Bermudez","Jimy Hettes",Featherweight,KO/TKO,Knee,3,2:57,639013929b61e834,6072,3167,292,1,"Jimy Hettes",0,24,37,0,3,0,0,0,0:09,6072,3167,292,1,"Jimy Hettes",9,20,8,9,5,6,5,14,17,21,0,0
3167,"UFC 171: Hendricks vs Lawler","Dennis Bermudez","Jimy Hettes",Featherweight,KO/TKO,Knee,3,2:57,639013929b61e834,6073,3167,292,2,"Dennis Bermudez",1,29,59,2,6,0,1,0,2:55,6073,3167,292,2,"Dennis Bermudez",9,31,1,3,8,9,2,6,10,19,6,18
3167,"UFC 171: Hendricks vs Lawler","Dennis Bermudez","Jimy Hettes",Featherweight,KO/TKO,Knee,3,2:57,639013929b61e834,6074,3167,292,2,"Jimy Hettes",0,16,37,0,0,0,1,0,1:16,6074,3167,292,2,"Jimy Hettes",2,10,5,8,0,1,1,5,6,14,0,0
3167,"UFC 171: Hendricks vs Lawler","Dennis Bermudez","Jimy Hettes",Featherweight,KO/TKO,Knee,3,2:57,639013929b61e834,6075,3167,292,3,"Dennis Bermudez",2,30,53,0,0,0,0,0,2:00,6075,3167,292,3,"Dennis Bermudez",10,27,2,3,2,2,4,13,3,6,7,13
3167,"UFC 171: Hendricks vs Lawler","Dennis Bermudez","Jimy Hettes",Featherweight,KO/TKO,Knee,3,2:57,639013929b61e834,6076,3167,292,3,"Jimy Hettes",0,9,14,0,1,0,0,0,0:02,6076,3167,292,3,"Jimy Hettes",5,10,0,0,0,0,4,8,0,1,1,1
974,"UFC Fight Night: Silva vs Bisping","Arnold Allen","Yaotzin Meza",Featherweight,U-DEC,NULL,3,5:00,c82f9bc365ff1074,6077,974,89,1,"Arnold Allen",0,13,34,1,1,0,1,0,1:40,6077,974,89,1,"Arnold Allen",4,21,1,3,4,6,2,20,1,2,6,8
974,"UFC Fight Night: Silva vs Bisping","Arnold Allen","Yaotzin Meza",Featherweight,U-DEC,NULL,3,5:00,c82f9bc365ff1074,6078,974,89,1,"Yaotzin Meza",0,23,35,0,2,0,0,0,0:43,6078,974,89,1,"Yaotzin Meza",4,12,2,2,4,4,8,16,2,2,0,0
974,"UFC Fight Night: Silva vs Bisping","Arnold Allen","Yaotzin Meza",Featherweight,U-DEC,NULL,3,5:00,c82f9bc365ff1074,6079,974,89,2,"Arnold Allen",0,11,49,2,2,0,0,0,0:54,6079,974,89,2,"Arnold Allen",6,42,3,3,2,2,8,44,1,1,2,2
974,"UFC Fight Night: Silva vs Bisping","Arnold Allen","Yaotzin Meza",Featherweight,U-DEC,NULL,3,5:00,c82f9bc365ff1074,6080,974,89,2,"Yaotzin Meza",0,18,39,0,1,0,0,0,0:00,6080,974,89,2,"Yaotzin Meza",5,25,4,4,4,5,11,32,2,2,0,0
974,"UFC Fight Night: Silva vs Bisping","Arnold Allen","Yaotzin Meza",Featherweight,U-DEC,NULL,3,5:00,c82f9bc365ff1074,6081,974,89,3,"Arnold Allen",1,16,30,1,1,0,0,0,1:38,6081,974,89,3,"Arnold Allen",10,22,1,2,0,0,6,17,4,6,1,1
974,"UFC Fight Night: Silva vs Bisping","Arnold Allen","Yaotzin Meza",Featherweight,U-DEC,NULL,3,5:00,c82f9bc365ff1074,6082,974,89,3,"Yaotzin Meza",0,10,19,0,5,0,0,0,1:19,6082,974,89,3,"Yaotzin Meza",1,6,0,2,1,1,2,8,0,1,0,0
2584,"The Ultimate Fighter: Team Rousey vs. Team Tate Fi","Tom Niinimaki","Rani Yahya",Featherweight,S-DEC,NULL,3,5:00,e9ec16e4e7cfb120,6083,2584,241,1,"Rani Yahya",0,2,10,2,2,1,1,0,0:56,6083,2584,241,1,"Rani Yahya",0,8,0,0,1,1,1,9,0,0,0,0
2584,"The Ultimate Fighter: Team Rousey vs. Team Tate Fi","Tom Niinimaki","Rani Yahya",Featherweight,S-DEC,NULL,3,5:00,e9ec16e4e7cfb120,6084,2584,241,1,"Tom Niinimaki",0,18,23,1,1,0,3,1,3:16,6084,2584,241,1,"Tom Niinimaki",3,8,2,2,0,0,0,2,0,0,5,8
2584,"The Ultimate Fighter: Team Rousey vs. Team Tate Fi","Tom Niinimaki","Rani Yahya",Featherweight,S-DEC,NULL,3,5:00,e9ec16e4e7cfb120,6085,2584,241,2,"Rani Yahya",0,8,11,0,1,2,0,1,0:22,6085,2584,241,2,"Rani Yahya",5,8,0,0,1,1,3,6,3,3,0,0
2584,"The Ultimate Fighter: Team Rousey vs. Team Tate Fi","Tom Niinimaki","Rani Yahya",Featherweight,S-DEC,NULL,3,5:00,e9ec16e4e7cfb120,6086,2584,241,2,"Tom Niinimaki",0,20,22,2,3,0,1,0,3:51,6086,2584,241,2,"Tom Niinimaki",3,5,4,4,0,0,1,2,2,2,4,5
2584,"The Ultimate Fighter: Team Rousey vs. Team Tate Fi","Tom Niinimaki","Rani Yahya",Featherweight,S-DEC,NULL,3,5:00,e9ec16e4e7cfb120,6087,2584,241,3,"Rani Yahya",0,14,22,0,0,1,1,0,2:12,6087,2584,241,3,"Rani Yahya",7,14,0,0,1,1,2,7,0,2,6,6
2584,"The Ultimate Fighter: Team Rousey vs. Team Tate Fi","Tom Niinimaki","Rani Yahya",Featherweight,S-DEC,NULL,3,5:00,e9ec16e4e7cfb120,6088,2584,241,3,"Tom Niinimaki",0,16,19,1,2,0,1,0,1:59,6088,2584,241,3,"Tom Niinimaki",1,3,2,3,2,2,2,4,0,0,3,4
1840,"WEC 34: Faber vs. Pulver","Mike Brown","Jeff Curran",Featherweight,U-DEC,NULL,3,5:00,4dff739953febc35,6111,1840,173,1,"Mike Brown",0,28,57,1,1,0,2,0,3:23,6111,1840,173,1,"Mike Brown",11,34,5,8,3,4,3,21,12,15,4,10
1840,"WEC 34: Faber vs. Pulver","Mike Brown","Jeff Curran",Featherweight,U-DEC,NULL,3,5:00,4dff739953febc35,6112,1840,173,1,"Jeff Curran ",0,16,43,0,0,0,0,0,0:00,6112,1840,173,1,"Jeff Curran ",0,20,4,8,3,4,3,23,4,9,0,0
1840,"WEC 34: Faber vs. Pulver","Mike Brown","Jeff Curran",Featherweight,U-DEC,NULL,3,5:00,4dff739953febc35,6113,1840,173,2,"Mike Brown",0,60,82,1,1,0,1,0,3:34,6113,1840,173,2,"Mike Brown",7,23,0,0,0,0,0,8,1,1,6,14
1840,"WEC 34: Faber vs. Pulver","Mike Brown","Jeff Curran",Featherweight,U-DEC,NULL,3,5:00,4dff739953febc35,6114,1840,173,2,"Jeff Curran ",0,10,23,0,1,0,0,0,0:34,6114,1840,173,2,"Jeff Curran ",4,15,3,4,0,1,3,16,1,1,3,3
1840,"WEC 34: Faber vs. Pulver","Mike Brown","Jeff Curran",Featherweight,U-DEC,NULL,3,5:00,4dff739953febc35,6115,1840,173,3,"Mike Brown",0,24,44,1,1,0,2,0,2:38,6115,1840,173,3,"Mike Brown",3,17,2,2,3,3,2,11,5,5,1,6
1840,"WEC 34: Faber vs. Pulver","Mike Brown","Jeff Curran",Featherweight,U-DEC,NULL,3,5:00,4dff739953febc35,6116,1840,173,3,"Jeff Curran ",0,15,38,0,1,0,0,1,1:13,6116,1840,173,3,"Jeff Curran ",3,18,1,3,1,1,3,20,2,2,0,0
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6119,1873,176,1,"Yair Rodriguez",0,16,59,0,1,0,0,0,0:16,6119,1873,176,1,"Yair Rodriguez",9,48,2,3,5,7,14,56,2,2,0,0
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6120,1873,176,1,"Alex Caceres",0,8,26,0,0,0,0,0,0:04,6120,1873,176,1,"Alex Caceres",4,19,1,2,3,5,8,26,0,0,0,0
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6121,1873,176,2,"Yair Rodriguez",0,23,62,0,0,0,0,0,0:07,6121,1873,176,2,"Yair Rodriguez",7,41,7,12,9,9,21,59,2,3,0,0
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6122,1873,176,2,"Alex Caceres",0,6,29,0,0,0,0,0,0:00,6122,1873,176,2,"Alex Caceres",3,25,0,0,3,4,6,28,0,1,0,0
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6123,1873,176,3,"Yair Rodriguez",0,27,72,0,0,0,0,0,0:00,6123,1873,176,3,"Yair Rodriguez",16,57,4,6,7,9,18,57,1,1,8,14
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6124,1873,176,3,"Alex Caceres",0,14,39,0,0,0,0,0,0:57,6124,1873,176,3,"Alex Caceres",11,30,1,3,0,1,9,30,2,3,1,1
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6125,1873,176,4,"Yair Rodriguez",0,25,61,0,0,0,0,0,0:00,6125,1873,176,4,"Yair Rodriguez",12,48,3,3,10,10,25,61,0,0,0,0
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6126,1873,176,4,"Alex Caceres",0,14,53,0,0,0,0,0,0:00,6126,1873,176,4,"Alex Caceres",12,49,2,3,0,1,14,53,0,0,0,0
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6127,1873,176,5,"Yair Rodriguez",0,33,89,1,1,0,0,0,0:08,6127,1873,176,5,"Yair Rodriguez",19,73,1,2,9,10,28,82,1,2,0,1
1873,"UFC Fight Night: Rodriguez vs. Caceres","Yair Rodriguez","Alex Caceres",Featherweight,S-DEC,NULL,5,5:00,570f3407722cc512,6128,1873,176,5,"Alex Caceres",0,23,55,1,1,0,1,0,0:38,6128,1873,176,5,"Alex Caceres",16,47,5,6,1,1,20,50,2,3,0,1
1367,"UFC Fight Night: Shevchenko vs. Pena","Jason Knight","Alex Caceres",Featherweight,SUB,"Rear Naked Choke",2,4:21,43682a646b9b956f,6129,1367,127,1,"Alex Caceres",0,22,46,0,0,0,0,0,0:01,6129,1367,127,1,"Alex Caceres",12,33,4,6,6,7,22,46,0,0,0,0
1367,"UFC Fight Night: Shevchenko vs. Pena","Jason Knight","Alex Caceres",Featherweight,SUB,"Rear Naked Choke",2,4:21,43682a646b9b956f,6130,1367,127,1,"Jason Knight",0,17,65,1,3,1,1,0,0:36,6130,1367,127,1,"Jason Knight",9,53,1,1,7,10,17,64,0,0,0,0
1367,"UFC Fight Night: Shevchenko vs. Pena","Jason Knight","Alex Caceres",Featherweight,SUB,"Rear Naked Choke",2,4:21,43682a646b9b956f,6131,1367,127,2,"Alex Caceres",0,5,12,0,0,0,0,0,0:00,6131,1367,127,2,"Alex Caceres",2,7,1,3,2,2,5,12,0,0,0,0
1367,"UFC Fight Night: Shevchenko vs. Pena","Jason Knight","Alex Caceres",Featherweight,SUB,"Rear Naked Choke",2,4:21,43682a646b9b956f,6132,1367,127,2,"Jason Knight",0,29,47,1,1,3,1,0,2:48,6132,1367,127,2,"Jason Knight",13,25,0,3,1,3,5,20,0,0,9,11
3200,"UFC Fight Night: Ngannou vs. Velasquez","Kron Gracie","Alex Caceres",Featherweight,SUB,"Rear Naked Choke",1,2:06,c8bc7e668ffffc7c,6139,3200,295,1,"Alex Caceres",0,4,14,0,0,0,0,0,0:00,6139,3200,295,1,"Alex Caceres",3,13,0,0,1,1,4,14,0,0,0,0
3200,"UFC Fight Night: Ngannou vs. Velasquez","Kron Gracie","Alex Caceres",Featherweight,SUB,"Rear Naked Choke",1,2:06,c8bc7e668ffffc7c,6140,3200,295,1,"Kron Gracie",0,3,11,1,2,1,1,0,1:14,6140,3200,295,1,"Kron Gracie",1,6,0,0,1,4,2,10,0,0,0,0
1778,"UFC Fight Night: Bisping vs. Gastelum","Wang Guan","Alex Caceres",Featherweight,S-DEC,NULL,3,5:00,62eaf9f2436bef25,6147,1778,167,1,"Wang Guan",1,37,74,0,1,0,1,0,0:12,6147,1778,167,1,"Wang Guan",17,46,6,8,10,15,23,54,2,3,8,12
1778,"UFC Fight Night: Bisping vs. Gastelum","Wang Guan","Alex Caceres",Featherweight,S-DEC,NULL,3,5:00,62eaf9f2436bef25,6148,1778,167,1,"Alex Caceres",0,16,37,0,0,0,0,0,0:11,6148,1778,167,1,"Alex Caceres",5,25,8,9,3,3,13,33,3,4,0,0
1778,"UFC Fight Night: Bisping vs. Gastelum","Wang Guan","Alex Caceres",Featherweight,S-DEC,NULL,3,5:00,62eaf9f2436bef25,6149,1778,167,2,"Wang Guan",0,21,48,0,1,0,0,0,0:01,6149,1778,167,2,"Wang Guan",8,29,3,8,10,11,21,48,0,0,0,0
1778,"UFC Fight Night: Bisping vs. Gastelum","Wang Guan","Alex Caceres",Featherweight,S-DEC,NULL,3,5:00,62eaf9f2436bef25,6150,1778,167,2,"Alex Caceres",0,10,30,0,0,0,0,0,0:00,6150,1778,167,2,"Alex Caceres",5,22,5,6,0,2,10,30,0,0,0,0
1778,"UFC Fight Night: Bisping vs. Gastelum","Wang Guan","Alex Caceres",Featherweight,S-DEC,NULL,3,5:00,62eaf9f2436bef25,6151,1778,167,3,"Wang Guan",0,17,47,0,1,0,0,0,0:11,6151,1778,167,3,"Wang Guan",5,31,2,4,10,12,17,47,0,0,0,0
1778,"UFC Fight Night: Bisping vs. Gastelum","Wang Guan","Alex Caceres",Featherweight,S-DEC,NULL,3,5:00,62eaf9f2436bef25,6152,1778,167,3,"Alex Caceres",0,23,57,0,0,0,0,0,0:11,6152,1778,167,3,"Alex Caceres",12,44,8,9,3,3,20,52,3,4,0,0
717,"UFC 228: Woodley vs. Till","Zabit Magomedsharipov","Brandon Davis",Featherweight,SUB,Kneebar,2,3:46,b2625001e0b89369,6153,717,65,1,"Zabit Magomedsharipov",0,22,31,1,1,0,0,0,0:43,6153,717,65,1,"Zabit Magomedsharipov",15,23,2,2,4,5,20,28,1,2,0,0
717,"UFC 228: Woodley vs. Till","Zabit Magomedsharipov","Brandon Davis",Featherweight,SUB,Kneebar,2,3:46,b2625001e0b89369,6154,717,65,1,"Brandon Davis",0,22,63,0,0,0,0,0,0:00,6154,717,65,1,"Brandon Davis",6,34,6,14,9,14,20,61,1,1,0,0
717,"UFC 228: Woodley vs. Till","Zabit Magomedsharipov","Brandon Davis",Featherweight,SUB,Kneebar,2,3:46,b2625001e0b89369,6155,717,65,2,"Zabit Magomedsharipov",0,25,31,5,6,1,1,0,3:17,6155,717,65,2,"Zabit Magomedsharipov",11,17,2,2,4,4,5,9,4,5,8,9
717,"UFC 228: Woodley vs. Till","Zabit Magomedsharipov","Brandon Davis",Featherweight,SUB,Kneebar,2,3:46,b2625001e0b89369,6156,717,65,2,"Brandon Davis",0,7,8,0,0,0,0,0,0:00,6156,717,65,2,"Brandon Davis",2,3,1,1,3,3,4,5,2,2,0,0
2773,"UFC Fight Night: Maia vs. Usman","Enrique Barzola","Brandon Davis",Featherweight,U-DEC,NULL,3,5:00,53febf2fb416f9de,6163,2773,258,1,"Enrique Barzola",0,24,40,3,7,0,0,0,1:20,6163,2773,258,1,"Enrique Barzola",7,20,3,6,7,7,15,29,2,3,0,1
2773,"UFC Fight Night: Maia vs. Usman","Enrique Barzola","Brandon Davis",Featherweight,U-DEC,NULL,3,5:00,53febf2fb416f9de,6164,2773,258,1,"Brandon Davis",0,18,39,0,0,0,0,0,0:35,6164,2773,258,1,"Brandon Davis",9,28,1,1,5,6,15,34,0,0,0,1
2773,"UFC Fight Night: Maia vs. Usman","Enrique Barzola","Brandon Davis",Featherweight,U-DEC,NULL,3,5:00,53febf2fb416f9de,6165,2773,258,2,"Enrique Barzola",0,39,58,5,6,1,4,0,4:02,6165,2773,258,2,"Enrique Barzola",13,23,0,0,2,2,0,4,2,3,13,18
2773,"UFC Fight Night: Maia vs. Usman","Enrique Barzola","Brandon Davis",Featherweight,U-DEC,NULL,3,5:00,53febf2fb416f9de,6166,2773,258,2,"Brandon Davis",0,7,13,0,0,0,0,0,0:18,6166,2773,258,2,"Brandon Davis",0,3,0,0,1,1,1,4,0,0,0,0
2773,"UFC Fight Night: Maia vs. Usman","Enrique Barzola","Brandon Davis",Featherweight,U-DEC,NULL,3,5:00,53febf2fb416f9de,6167,2773,258,3,"Enrique Barzola",0,26,51,2,2,0,1,0,1:51,6167,2773,258,3,"Enrique Barzola",13,29,2,3,4,4,12,26,1,3,6,7
2773,"UFC Fight Night: Maia vs. Usman","Enrique Barzola","Brandon Davis",Featherweight,U-DEC,NULL,3,5:00,53febf2fb416f9de,6168,2773,258,3,"Brandon Davis",0,14,50,0,1,0,0,0,0:00,6168,2773,258,3,"Brandon Davis",9,41,1,3,3,4,12,47,1,1,0,0
527,"UFC Fight Night: Hermansson vs. Cannonier","Giga Chikadze","Brandon Davis",Featherweight,S-DEC,NULL,3,5:00,688908886d8ac900,6169,527,49,1,"Brandon Davis",0,4,8,1,2,0,2,0,2:10,6169,527,49,1,"Brandon Davis",2,2,1,1,0,2,1,3,0,0,2,2
527,"UFC Fight Night: Hermansson vs. Cannonier","Giga Chikadze","Brandon Davis",Featherweight,S-DEC,NULL,3,5:00,688908886d8ac900,6170,527,49,1,"Giga Chikadze",0,32,43,1,2,0,1,1,1:11,6170,527,49,1,"Giga Chikadze",16,25,4,4,0,0,4,9,0,0,16,20
527,"UFC Fight Night: Hermansson vs. Cannonier","Giga Chikadze","Brandon Davis",Featherweight,S-DEC,NULL,3,5:00,688908886d8ac900,6171,527,49,2,"Brandon Davis",0,14,35,1,2,0,1,0,0:33,6171,527,49,2,"Brandon Davis",6,24,3,6,5,5,11,32,1,1,2,2
527,"UFC Fight Night: Hermansson vs. Cannonier","Giga Chikadze","Brandon Davis",Featherweight,S-DEC,NULL,3,5:00,688908886d8ac900,6172,527,49,2,"Giga Chikadze",0,21,42,0,0,0,0,0,0:00,6172,527,49,2,"Giga Chikadze",19,35,2,6,0,1,21,42,0,0,0,0
527,"UFC Fight Night: Hermansson vs. Cannonier","Giga Chikadze","Brandon Davis",Featherweight,S-DEC,NULL,3,5:00,688908886d8ac900,6173,527,49,3,"Brandon Davis",0,18,60,1,3,0,1,0,0:19,6173,527,49,3,"Brandon Davis",12,51,1,2,4,6,14,56,2,2,1,1
527,"UFC Fight Night: Hermansson vs. Cannonier","Giga Chikadze","Brandon Davis",Featherweight,S-DEC,NULL,3,5:00,688908886d8ac900,6174,527,49,3,"Giga Chikadze",0,18,48,0,0,0,0,0,0:00,6174,527,49,3,"Giga Chikadze",9,31,2,6,7,11,18,48,0,0,0,0
1046,"UFC Fight Night: Weidman vs. Gastelum","Jeremy Kennedy","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,bcf842992f9accdc,6175,1046,95,1,"Kyle Bochniak",0,7,13,0,0,0,0,0,0:00,6175,1046,95,1,"Kyle Bochniak",1,7,1,1,1,1,2,6,0,0,1,3
1046,"UFC Fight Night: Weidman vs. Gastelum","Jeremy Kennedy","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,bcf842992f9accdc,6176,1046,95,1,"Jeremy Kennedy",0,17,26,2,3,0,2,0,4:42,6176,1046,95,1,"Jeremy Kennedy",4,11,3,3,1,1,1,3,5,7,2,5
1046,"UFC Fight Night: Weidman vs. Gastelum","Jeremy Kennedy","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,bcf842992f9accdc,6177,1046,95,2,"Kyle Bochniak",0,16,23,0,0,0,0,0,0:00,6177,1046,95,2,"Kyle Bochniak",1,6,0,0,0,0,1,6,0,0,0,0
1046,"UFC Fight Night: Weidman vs. Gastelum","Jeremy Kennedy","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,bcf842992f9accdc,6178,1046,95,2,"Jeremy Kennedy",0,19,34,4,6,0,2,0,4:38,6178,1046,95,2,"Jeremy Kennedy",11,25,0,0,2,2,2,6,2,2,9,19
1046,"UFC Fight Night: Weidman vs. Gastelum","Jeremy Kennedy","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,bcf842992f9accdc,6179,1046,95,3,"Kyle Bochniak",0,20,40,0,0,0,0,0,0:00,6179,1046,95,3,"Kyle Bochniak",11,30,2,2,6,7,19,39,0,0,0,0
1046,"UFC Fight Night: Weidman vs. Gastelum","Jeremy Kennedy","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,bcf842992f9accdc,6180,1046,95,3,"Jeremy Kennedy",0,23,58,2,5,0,0,0,2:17,6180,1046,95,3,"Jeremy Kennedy",15,46,3,4,2,2,10,35,0,2,10,15
316,"UFC Fight Night: Reyes vs. Weidman","Sean Woodson","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,9c3fb95a1558b38d,6181,316,30,1,"Kyle Bochniak",0,20,44,1,4,0,0,0,1:26,6181,316,30,1,"Kyle Bochniak",4,23,4,7,5,7,7,31,6,6,0,0
316,"UFC Fight Night: Reyes vs. Weidman","Sean Woodson","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,9c3fb95a1558b38d,6182,316,30,1,"Sean Woodson",0,46,83,0,0,0,0,0,0:00,6182,316,30,1,"Sean Woodson",24,60,2,3,5,5,30,67,1,1,0,0
316,"UFC Fight Night: Reyes vs. Weidman","Sean Woodson","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,9c3fb95a1558b38d,6183,316,30,2,"Kyle Bochniak",0,16,38,0,5,0,0,0,2:02,6183,316,30,2,"Kyle Bochniak",6,26,4,6,3,3,12,34,1,1,0,0
316,"UFC Fight Night: Reyes vs. Weidman","Sean Woodson","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,9c3fb95a1558b38d,6184,316,30,2,"Sean Woodson",0,54,94,0,0,0,0,0,0:00,6184,316,30,2,"Sean Woodson",31,70,1,2,2,2,30,70,4,4,0,0
316,"UFC Fight Night: Reyes vs. Weidman","Sean Woodson","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,9c3fb95a1558b38d,6185,316,30,3,"Kyle Bochniak",0,16,79,0,6,0,0,0,1:00,6185,316,30,3,"Kyle Bochniak",7,64,7,13,2,2,13,72,3,7,0,0
316,"UFC Fight Night: Reyes vs. Weidman","Sean Woodson","Kyle Bochniak",Featherweight,U-DEC,NULL,3,5:00,9c3fb95a1558b38d,6186,316,30,3,"Sean Woodson",0,50,113,0,0,0,0,0,0:00,6186,316,30,3,"Sean Woodson",38,101,5,5,3,3,44,106,2,3,0,0
3176,"UFC 231: Holloway vs. Ortega","Hakeem Dawodu","Kyle Bochniak",Featherweight,S-DEC,NULL,3,5:00,e0e22d7bc5a293e8,6187,3176,293,1,"Hakeem Dawodu",0,25,53,0,0,0,0,0,0:00,6187,3176,293,1,"Hakeem Dawodu",9,32,6,11,10,10,25,53,0,0,0,0
3176,"UFC 231: Holloway vs. Ortega","Hakeem Dawodu","Kyle Bochniak",Featherweight,S-DEC,NULL,3,5:00,e0e22d7bc5a293e8,6188,3176,293,1,"Kyle Bochniak",0,10,26,1,4,0,0,0,0:36,6188,3176,293,1,"Kyle Bochniak",4,15,0,0,6,11,10,26,0,0,0,0
3176,"UFC 231: Holloway vs. Ortega","Hakeem Dawodu","Kyle Bochniak",Featherweight,S-DEC,NULL,3,5:00,e0e22d7bc5a293e8,6189,3176,293,2,"Hakeem Dawodu",0,31,81,0,0,0,0,0,0:00,6189,3176,293,2,"Hakeem Dawodu",16,60,12,17,3,4,30,80,1,1,0,0
3176,"UFC 231: Holloway vs. Ortega","Hakeem Dawodu","Kyle Bochniak",Featherweight,S-DEC,NULL,3,5:00,e0e22d7bc5a293e8,6190,3176,293,2,"Kyle Bochniak",0,15,35,0,3,0,0,0,0:17,6190,3176,293,2,"Kyle Bochniak",6,19,1,4,5,9,11,30,1,2,0,0
3176,"UFC 231: Holloway vs. Ortega","Hakeem Dawodu","Kyle Bochniak",Featherweight,S-DEC,NULL,3,5:00,e0e22d7bc5a293e8,6191,3176,293,3,"Hakeem Dawodu",0,47,78,0,0,0,0,0,0:02,6191,3176,293,3,"Hakeem Dawodu",26,54,17,20,4,4,44,75,3,3,0,0
3176,"UFC 231: Holloway vs. Ortega","Hakeem Dawodu","Kyle Bochniak",Featherweight,S-DEC,NULL,3,5:00,e0e22d7bc5a293e8,6192,3176,293,3,"Kyle Bochniak",0,22,53,1,5,0,1,0,0:58,6192,3176,293,3,"Kyle Bochniak",17,45,3,5,0,1,16,41,2,8,2,2
1780,"UFC Fight Night: Bisping vs. Gastelum","Zabit Magomedsharipov","Sheymon Moraes",Featherweight,SUB,"Anaconda Choke",3,4:30,4ba97e13df33388b,6193,1780,167,1,"Zabit Magomedsharipov",0,21,38,3,3,0,5,0,2:26,6193,1780,167,1,"Zabit Magomedsharipov",10,22,0,3,3,4,9,22,0,0,4,7
